Text,Label
see you next time,0
hey robot what what is the time,1
that's that's what she said,0
i am going to the like store now,0
do do you you you want to join join us later,0
turn on the ac,1
like remind me to call mom,1
switch uh off the lights in in in the kitchen,1
can you you take a picture,1
it’s been a long day day,0
so so what do you all think,0
so what do like you all like think,0
what what can you do,1
set set an alarm for 7 uh 7 like am,1
remind me to call um mom,1
help me like with the directions,1
take a note please,1
i i am am going to to the store now,0
help help um me with the the directions directions,1
see you you next next time time,0
she said said you were were late,0
call me when you reach reach,0
thanks thanks everyone for for coming,0
turn turn on the lights,1
stop the music,1
turn turn on on the ac,1
help uh me with the the um directions,1
could you please repeat that that,1
we should leave soon,0
did you hear that,0
can you you help help me uh with this this,1
she said said you um you were late,0
translate this to to spanish,1
remind me to call mom mom,1
are you listening,1
let’s get lunch together,0
i’ll i’ll talk to to uh you tomorrow tomorrow,0
take a note please please,1
take a note please please,1
could you you lower um the volume,1
okay see you you around around,0
i am going going going to the the store now,0
what are you doing this weekend,0
translate this to spanish,1
can you explain that again again,1
open the window for me,1
thanks um thanks everyone for coming,0
good morning everyone,0
thank um you all for for being here,0
we we should leave soon soon,0
tell like me a joke joke,1
it’s been a long day,0
set an alarm for 7 am,1
can like you explain that again,1
so what what do you all think,0
thanks everyone for for coming,0
robot stop,1
switch off the like the lights in the kitchen,1
set an uh an alarm for 7 7 am,1
i am going to the store store now,0
um turn uh on the ac,1
see see you uh next time,0
it’s been been a long um day,0
start uh the fan now,1
you know it was was raining yesterday,0
you know it was raining yesterday,0
hey assistant play play some music,1
what are you doing this weekend,0
turn on the ac,1
can can you help help me with this,1
remind me to uh to call call mom mom,1
that's what she said,0
could you you lower the the volume,1
so so what do you all think,0
call me when um you reach,0
i am um going to the store now now,0
can you help me with this,1
can you you help me with this,1
i am going going to the store now,0
robot stop,1
hey hey assistant play some music music,1
let’s get lunch together,0
it’s great great great talking to you um you,0
that's what she said,0
i’ll talk to you like tomorrow,0
can you you take take a a picture,1
start start the fan now,1
like what are you you doing this weekend,0
open open the window for for me,1
i i really love this this weather,0
let’s let’s get lunch together,0
i really really love this weather,0
i’ll talk to you you tomorrow,0
help help me with the directions,1
open the the window window for me,1
thanks everyone for coming coming,0
i’ll um i’ll talk to you tomorrow,0
this reminds me of something like funny,0
do um you want to join us later later,0
see you uh next time,0
i am going to the store now,0
i i am going to the like store now,0
so what do you all think,0
my like phone uh battery is dying,0
switch switch off um the lights lights in in the kitchen,1
turn on the ac ac,1
i’ll talk talk to you tomorrow,0
open the window uh for me,1
uh turn on the ac,1
could could you lower the volume,1
uh can you help me with this,1
could you please repeat that,1
i’ll talk to you tomorrow,0
this reminds me of something funny funny,0
turn on the the ac,1
i need your help uh help here,1
she said you you were late,0
like stop the music,1
thanks thanks uh everyone for coming,0
we should leave soon,0
what can you do,1
okay see see you around,0
let’s get lunch together,0
open the window window for me,1
turn turn on the lights,1
what are you you doing doing this weekend,0
we we should leave soon,0
thank thank um you all for for being here,0
are you listening,1
so what do you all think,0
okay see you around around,0
uh could you you please repeat repeat uh that,1
robot show show me me the way way,1
that's that's what uh what she said,0
good morning everyone,0
i i was uh telling you you about the plan,0
do do you want to join us later,0
set set an alarm for 7 7 am,1
hey hey uh hey assistant play some music,1
can you you take a picture,1
i am going to the store now now,0
i i was was telling telling you about uh the plan,0
see you next time,0
did you hear that,0
robot stop,1
i’ll talk to you like tomorrow,0
remind remind me to call mom,1
open the window window window for me,1
do you want want to join join us us later,0
like hey robot what is the time,1
so um what do like do you all think,0
you you know it was raining yesterday,0
take take a note please,1
so what do you you all think,0
can can you help me me with this,1
we we uh should leave leave soon,0
that's what she said,0
can can you explain that that again,1
robot stop,1
help me with the directions,1
did you hear uh that,0
what can can you do,1
can you explain explain that that again,1
can can you explain explain that again,1
open the window window for uh for me,1
what can can you you do,1
stop stop the music music,1
do you want to join join um us later,0
she said you were late,0
this this reminds me of something funny funny,0
stop stop the music,1
could could you please repeat that,1
what uh are you doing this this weekend,0
i was telling you about the plan,0
turn on the like lights,1
did you hear that,0
stop stop the the music,1
robot stop stop,1
robot robot stop,1
call me when you reach,0
i i need your help here,1
robot show me the way,1
good good morning morning everyone,0
what are you you doing this weekend,0
it’s great talking talking to to you you,0
see you next time,0
see you next time time,0
can you you explain that that again again,1
robot show me the the way,1
call me when you reach reach,0
uh can you explain that again,1
call me me when you reach,0
could you please repeat that,1
open open the window for me,1
good morning morning morning everyone everyone,0
it’s been a a long day,0
remind me me me like to call mom,1
it’s great talking to you you,0
she said said you were late,0
can you take take a a picture,1
call me when when you reach,0
hey robot what is the time time,1
tell me a joke,1
my phone phone battery is dying,0
turn on the ac,1
do you want to join us later,0
robot stop,1
open the window for me,1
we should should leave soon,0
can you take a a picture,1
what what are you like you doing this weekend,0
could you lower the volume,1
i was was telling telling you about the plan,0
you know it it was raining yesterday yesterday,0
do do you want to join us later,0
tell tell tell me me a joke,1
so so um what do you you all all think,0
um take a note please,1
we should leave soon,0
set an alarm for 7 am,1
hey assistant play some some music music,1
can you you explain that again,1
could uh could you lower the volume,1
it’s great talking talking to you,0
so what do um you all think,0
can you you take a picture,1
okay see you around around,0
i was telling you about the plan plan,0
tell me a joke,1
call me when when you reach,0
could you please repeat that,1
are you listening,1
start the fan now,1
hey robot what is the time,1
i i really love this weather,0
hey assistant play play some uh some music,1
this this reminds me of something funny funny,0
help me with the directions,1
robot show me the the way,1
it’s it’s great talking to you,0
see see you next time,0
could could you lower the volume,1
my phone battery is dying,0
uh hey robot what what is the time time,1
that's what what like she said,0
translate translate this this to to spanish,1
what can can you do,1
do you want want to join join us later,0
we should should leave leave soon,0
we should leave soon,0
stop the music,1
did you hear that,0
i um need your help here here here,1
tell me me a a joke,1
stop the music music,1
remind me to to call mom,1
it’s been a a long day day,0
see you next time,0
i need your uh help here,1
so what what do you all all think,0
hey assistant play some music,1
turn on the ac,1
tell tell tell me a joke,1
so so what do you all think think,0
open the window for me,1
open the the window for me,1
turn on the ac,1
it’s like great talking to you,0
remind me to call call mom,1
i am going to the uh store now now,0
what can you do,1
good morning morning everyone,0
tell tell me a joke joke,1
it’s it’s great talking to um you,0
take a note um please,1
robot robot stop,1
it’s been a long day day,0
hey robot what what is is the time,1
tell me a joke joke,1
my phone phone battery battery is is dying,0
let’s like get lunch lunch together,0
can you you help me with this this,1
call me when you reach,0
robot show me the way,1
see you next um time,0
that's what she she said,0
translate this to spanish,1
start the fan now,1
this reminds reminds like me of of something funny funny,0
this reminds me me of something funny funny,0
we should leave leave soon,0
can can you help me with this,1
this reminds me of of something something funny,0
this like reminds me of of something funny,0
help me me with the directions,1
can you take take a picture,1
okay see see you around around,0
it’s it’s great talking to you you,0
start the fan now,1
can you explain that that again,1
stop the music,1
i’ll talk to to to you um tomorrow,0
we should leave leave like soon,0
it’s great talking to you,0
good morning everyone,0
i was telling telling you you about the plan,0
could you lower lower the volume,1
could could you lower the volume volume,1
remind me to to call mom,1
stop the music music,1
i need your your help here,1
i’ll i’ll talk to you you uh tomorrow,0
turn turn on the ac,1
we should leave soon,0
i am going going to the the store store now now now,0
are like you listening,1
turn on the lights,1
translate translate this to spanish,1
let’s get um lunch together,0
take take a note note please,1
i’ll talk to you tomorrow,0
are you listening,1
translate translate this to to spanish,1
what are you doing doing this weekend,0
it’s great talking to you,0
see you next next time,0
i need need your help here,1
can you take a picture,1
remind me to call mom,1
call me me when you reach,0
turn on the ac,1
stop the music,1
are you listening,1
switch off the lights uh in the kitchen,1
it’s been been a long day,0
my phone phone battery is dying,0
do do you want want to to join us later,0
robot show show me me the way,1
robot robot show me the way,1
translate translate translate this to to spanish,1
i am going to the store now now,0
did you hear hear that,0
it’s been a long day day,0
thanks everyone for coming,0
um could you like lower the volume,1
we should should leave soon soon,0
take a note please,1
my phone battery is dying,0
remind me to call call mom,1
turn on the the lights,1
that's what she said,0
it’s great great talking to you,0
could you you please repeat that that,1
robot show show like me the way,1
thank you all for being being here,0
could you you like you please please repeat uh repeat that,1
can can you explain explain that again,1
turn turn on the lights lights,1
take take a note please,1
i was telling you about the plan,0
do you want to join join us later,0
you know it was raining yesterday,0
can can you you take a picture,1
are are you listening listening,1
thank you all for for being being here,0
thanks like everyone for coming,0
okay see you around,0
hey assistant play some music,1
what are you doing this this weekend weekend,0
it’s great great talking to you,0
my phone phone battery is is dying,0
set set an alarm for 7 7 7 am,1
she said you were late,0
i’ll talk to you um tomorrow,0
call call like me when you reach,0
could you lower the the volume,1
robot show me the um way,1
are you listening listening,1
hey robot what is is the time,1
robot show me the the way,1
so what do you all think think,0
do do you want to join us later,0
uh it’s great talking to to you,0
i really really love this weather,0
i am going like to the store now,0
thank you all for for being here,0
hey hey assistant play uh play some music music,1
i’ll talk to you tomorrow,0
help me with the directions directions,1
start the fan now,1
robot show me the way,1
i was like telling you about the plan,0
can you help help me me with with this,1
turn on the the lights,1
do you want to join us later,0
are you listening,1
we should leave soon,0
she said you were late,0
can you help me me with this,1
my my phone battery is dying,0
hey uh robot what is the time,1
so what do you all think think think,0
stop stop the music,1
let’s get lunch together,0
take um a note note please,1
good morning everyone,0
see you next time,0
can you help me with this,1
that's what she said,0
it’s been a long day day,0
start start uh the fan now,1
she said you were late,0
call me when you you reach reach,0
what are you doing this weekend,0
open open the the window uh for me me,1
take a note please,1
switch off the lights lights in in the kitchen kitchen,1
are are you listening,1
um start the fan now,1
remind me to call mom,1
stop the music,1
so what do you all all think,0
robot stop,1
what can can you you do,1
stop stop the music music,1
thank you all for being being here,0
you you know it was was raining yesterday yesterday,0
this reminds me of something funny,0
i am going to the store now now,0
can um you take a picture,1
could you lower the volume,1
open the the window for like for me,1
it’s great great talking to you,0
that's what she said,0
robot robot show show me the way,1
switch off the the lights lights in the the kitchen,1
stop the music music,1
could could you please repeat that,1
thanks everyone for coming,0
stop the music,1
set an an alarm for 7 am,1
good like morning everyone everyone,0
um i need your help here,1
take a note um please,1
can you help me um with this,1
good morning everyone,0
call call call me me when you um reach,0
thank you all all for being here here,0
good morning everyone,0
tell uh tell me a joke joke joke,1
see you next time time,0
i was was telling you you about the plan,0
i need need your help here,1
hey hey assistant play some music,1
so what do you all think,0
i i really love this weather,0
what are you doing this weekend,0
you know it it was raining like raining yesterday yesterday,0
stop stop the music music,1
set an alarm alarm for 7 7 am,1
start the fan now,1
let’s get get lunch together together,0
good good morning morning everyone,0
set an alarm for 7 uh am,1
it’s great great talking to you,0
remind me me to call mom,1
can you help help me with this this,1
so what do like you all think,0
what can you do uh do,1
it’s it’s great talking to you,0
she said you were were late,0
she said you were late,0
robot stop stop,1
robot show me the like way,1
switch off off the the lights in the the kitchen kitchen,1
can you help me with this,1
let’s get lunch together,0
i need your help here,1
start start the fan now now,1
i was was uh was telling you you about the plan plan,0
can can you you help help me with with this this,1
good morning morning everyone everyone,0
okay see you around,0
so what do do you all think,0
i need your your help here,1
set set like an alarm for 7 am,1
can you help me me with this,1
it’s it’s been a a long day,0
okay okay see you around,0
robot show me the way way,1
did you you hear that,0
hey robot what is the time,1
hey um assistant play some music,1
good morning morning everyone everyone,0
we should leave soon,0
what can uh you do,1
i am going to the store store now,0
are you listening listening,1
open uh the window for me me,1
you you know like it was raining yesterday,0
hey hey assistant assistant play some music,1
did you hear that,0
tell me me a a joke,1
that's that's what what she said,0
switch off the the lights in the kitchen,1
turn like on the ac,1
i was was telling you you about the plan,0
turn um on the um lights,1
what are you you doing this weekend,0
switch switch off the lights in in the kitchen,1
open the the window for for me,1
like she said you were uh late,0
we should should leave soon,0
set an alarm um for 7 am,1
robot stop stop,1
my phone battery battery is dying,0
okay see you around,0
hey robot what uh is uh the time,1
robot show me the way way,1
i was telling you about the plan,0
good morning everyone everyone,0
did uh you hear that um that,0
you know it it was raining yesterday,0
so so what do you all think,0
thanks everyone for coming,0
tell me a joke,1
okay see you you around,0
did you you you hear hear hear that,0
i need your help like here,1
you know like it was was raining raining yesterday,0
take a note please,1
okay um see you around around,0
did you hear that,0
uh what are you doing this weekend weekend,0
take take a note note please please,1
we like should leave soon,0
switch off off the lights in in the the kitchen,1
it’s been a long day,0
i i am going going to the store now now,0
hey assistant play some music,1
i’ll i’ll talk to to you tomorrow,0
could you please repeat that,1
i need your your help here,1
this reminds me me of something funny,0
call call me when you reach,0
translate this to to spanish,1
stop the music,1
my uh phone battery is dying,0
translate this this to spanish,1
it’s great talking to you,0
that's what what she said,0
i need your help here,1
hey uh assistant play some music,1
can can you help me with this,1
she she said you uh were late late,0
i i i am am going to to the the store now,0
my phone battery is is dying,0
stop the music,1
are you listening,1
you you know it was raining yesterday,0
remind me to call mom,1
start the fan now now,1
uh robot stop,1
i am going to the store now,0
turn on on the lights,1
turn on the ac,1
help help me uh me with with the directions,1
call me when you reach,0
hey robot what is is the time,1
help me with the directions,1
open open the window for me,1
translate this to spanish,1
i was was telling telling you about the the plan,0
translate translate this like this to spanish,1
can you take a a picture,1
she said said you were late,0
tell me me a joke,1
she um said you were late,0
what are you you doing doing this um weekend,0
i was was telling you about like about the plan um plan,0
set an alarm for 7 7 am,1
let’s get lunch together,0
so what what do you all think think,0
it’s it’s great uh talking to you,0
switch off the um lights uh in the kitchen kitchen,1
what can you do,1
what can you do,1
remind me to call mom,1
open the the window window for for me,1
let’s get lunch together,0
remind remind me me to to to call mom,1
um could you please like repeat that,1
could you please repeat that,1
can you explain that again,1
remind me to call mom,1
it’s it’s great talking to you,0
that's what she said,0
did you hear that,0
call me me me when you reach,0
my phone battery is like dying,0
can you you explain that um again,1
thank you all for being being here,0
um my phone battery is dying,0
open the window for me,1
like i’ll talk talk to you tomorrow,0
like robot stop stop,1
can you help me with with this,1
like stop the music,1
this this reminds reminds me of something funny,0
so so what what do you you all think think think,0
can you take a picture,1
i really love like this weather,0
what can you do,1
we should leave soon soon,0
good morning everyone,0
can you help me with this,1
what what can you do,1
hey hey assistant assistant play some music music,1
she said you were late,0
thanks everyone everyone for coming,0
i need um need your help here,1
hey assistant play some some music,1
tell me a joke,1
so what do do you you all all think,0
so what do you all like all think um think,0
can you explain that again,1
remind me me to to call mom mom,1
i really really love love this weather weather,0
take take a note please,1
remind remind me me to call mom mom,1
help me with the directions,1
open the window window for me,1
i need need your your help here,1
turn turn like on the ac,1
uh could you lower the the volume,1
remind me me to to call call mom,1
tell tell me me a joke,1
robot stop,1
good morning morning everyone,0
robot show me the way,1
hey hey assistant play play some music,1
what can you do,1
hey assistant play some music,1
that's what she she said,0
okay see you around,0
translate translate this to to spanish spanish,1
could could could you please repeat that,1
switch off the lights in the kitchen,1
i am am uh am going to to to the store now now,0
do you want to join us later,0
thanks everyone for for coming,0
so what do you all think think,0
i am going to the store now now,0
see you next time,0
stop the music,1
this this reminds me of something funny,0
see you next like time,0
remind me to call mom,1
what are you doing doing this weekend,0
can can you help me with this,1
take a a note please,1
uh that's what she said said,0
what are you doing this weekend,0
robot robot stop,1
robot robot show um me the way,1
switch um off the lights in in the kitchen,1
it’s great talking to you,0
do you you want to join us later,0
um robot um show me the way way,1
can you you explain that again,1
good morning everyone,0
turn on um the lights,1
can you like take a picture,1
could you lower lower the volume,1
robot robot stop,1
can um you explain that again,1
um i was telling you um about the plan,0
switch off off the lights lights in the kitchen,1
robot stop,1
set an alarm alarm for 7 am,1
remind me to to call mom,1
remind me to call mom,1
help me with with the directions,1
turn on the the ac like ac,1
can you explain that again,1
could you lower the volume,1
thank um you all for for being being here,0
stop the music,1
did did you hear that,0
let’s get lunch together together,0
tell me a joke,1
are you you listening,1
could you lower the volume volume,1
turn turn on um on the lights,1
hey assistant assistant play some music,1
are you listening,1
remind me to to call mom,1
start the fan now,1
i need your help here,1
switch off the the lights lights in the kitchen,1
tell tell me a joke,1
i’ll talk to you tomorrow,0
good morning everyone,0
set an an alarm alarm for 7 7 am,1
i need your help uh here,1
hey um hey assistant assistant play some some um music,1
can you explain that again again,1
call me when you you reach,0
it’s been a long long day like day,0
i’ll talk to you tomorrow,0
it’s been a long day,0
um let’s get lunch together together,0
start the fan now,1
can you explain that again,1
we should leave soon,0
thank you all for being here,0
robot robot show me the the way,1
robot show me the way way,1
set an alarm for for 7 am,1
let’s get lunch together,0
open open the the window for me,1
i’ll talk talk to you tomorrow,0
can can you take a picture,1
remind me to call mom mom,1
this reminds me of of something something funny funny,0
set set like an alarm for 7 7 am am,1
so what do you all think,0
i i was telling you about um about the plan,0
do you want want to join us later,0
thank you all for being here here,0
turn on the lights lights,1
it’s great talking to you,0
that's that's what what she said,0
she said said you were late,0
it’s been a a long day,0
i am am am going to the store now,0
what are you doing this this weekend,0
open the window window for for me me,1
it’s great talking to like you,0
call call me me when you you reach like reach,0
robot stop stop,1
turn on the lights,1
we should leave soon soon,0
could like you lower lower the volume,1
i really uh really love love this weather,0
like could you please repeat repeat that,1
okay see you around,0
call me when um you reach,0
my phone battery is dying,0
okay see um you around,0
i need um your help here,1
that's what she said,0
can you take a picture picture,1
thank you all for being here,0
hey robot what is is is the time,1
like can you take a picture,1
turn turn on the uh lights,1
it’s great great talking to you,0
can can you explain that again,1
translate this to spanish,1
my phone phone battery is dying,0
tell tell me me a joke,1
robot stop,1
it’s great talking to you,0
could you please repeat that,1
she said you were late,0
can you help me with with with this,1
take a note please,1
what what can you do do,1
did you hear that that,0
i was was telling telling you you about about the plan,0
are uh are you listening,1
start the fan now,1
remind me to call call mom,1
take a note please,1
could you lower the the volume,1
translate this this to to spanish,1
can uh you um explain that again,1
remind me to call call mom,1
i am going to to the store store now now,0
hey robot what is the time,1
did you hear that,0
i really love this weather,0
i’ll talk to you tomorrow,0
my phone phone battery is dying,0
we should leave leave soon,0
this this reminds me of something funny,0
turn on on the lights,1
uh it’s great great talking talking to to you,0
robot show me the the way,1
so so what do do you all think think,0
that's what she she she um said,0
turn on the ac,1
thanks um everyone for for coming,0
see see you you next time,0
did you hear that,0
can you explain explain that again again,1
translate this to to spanish spanish,1
thank uh thank you all for being here,0
we should leave soon soon,0
like take a a note note please,1
it’s it’s been been a long day,0
i need need your help here,1
did you hear that,0
can you take a picture,1
i’ll talk to uh you tomorrow,0
this reminds me uh of something funny,0
tell me a joke,1
translate this to to spanish,1
that's what she said said,0
can like you take take a picture,1
okay see see you around,0
remind me to call mom mom,1
robot stop stop,1
she said you were late,0
let’s get lunch lunch together,0
that's what she she said,0
okay see see see you you around around,0
robot uh show me the the like way,1
what can can you do,1
let’s get get get lunch together,0
it’s been a uh long day day,0
let’s get get lunch together together,0
we we should leave soon,0
turn on the the like lights,1
i i really love this this weather,0
stop the the music music,1
i was telling you about the the plan,0
this this reminds me of something funny,0
it’s it’s been a long day,0
i was was telling telling you about about the plan plan,0
we should leave soon,0
tell me a joke,1
translate this to spanish,1
like could you like please repeat that um that,1
robot stop,1
um can you explain that again,1
thank you you all all for being here here,0
thank you all for uh being here,0
do you want to join us us later later,0
what can you do do,1
it’s been um a long long day,0
tell uh tell me a joke joke joke,1
robot show me the way,1
thank you all for being here,0
we should should leave soon,0
i really really love this weather,0
robot show show me me the way,1
like robot stop,1
remind me to to call mom,1
stop the music,1
are you listening,1
what are are you doing this weekend,0
my phone battery is is dying dying,0
my phone phone battery battery is dying,0
remind me to call mom,1
my phone battery is dying,0
i need your help here,1
can you explain that again,1
switch off the the lights lights in the kitchen,1
set an alarm for for 7 am,1
tell me a a joke,1
i’ll talk to you tomorrow,0
can you help me with this,1
start the fan fan now,1
we we should should leave leave soon,0
you know it was raining yesterday,0
um robot stop,1
it’s great great talking to you,0
you know it was raining yesterday like yesterday,0
tell me a joke joke,1
robot show me the way,1
i really love this weather,0
i’ll talk to to you tomorrow,0
what can you do,1
um i was was um telling you about the plan,0
you know it was raining raining yesterday,0
okay see you you around,0
we should leave soon,0
she said said you you were late,0
could like you lower the volume volume,1
do do you want to join us later,0
good like morning everyone,0
can can you help me with this this,1
good morning everyone,0
let’s uh get lunch lunch together,0
my my my like phone battery is dying,0
okay okay see you you around,0
do you want to join us later,0
turn on the ac,1
good morning everyone,0
are you listening,1
my my phone like battery is dying,0
did you hear that,0
are like you listening,1
can you help me me with this,1
stop stop stop the music music,1
help help me with the the directions,1
help help me me with the directions,1
you you know it it was raining yesterday yesterday,0
did did you you hear that,0
can can you explain that again,1
let’s get get lunch lunch together together,0
can can you take a picture picture,1
it’s great talking to uh to you,0
are you you listening,1
it’s been a a long day,0
hey assistant assistant play some some music,1
start the fan fan now,1
i i am going um going to the store store now now,0
translate translate this to spanish,1
are are you listening listening,1
could you you like lower the volume,1
did you hear like that,0
uh are you listening listening,1
set an alarm for 7 am am,1
take take a a note please,1
i i i was telling you about the plan,0
can you explain that again,1
it’s great talking talking to you,0
could you lower the the volume,1
can you take a picture,1
she said said you you were late,0
i’ll like i’ll talk to you tomorrow,0
are are you listening,1
help me um with the the directions,1
do you want to join uh us later,0
call me me when you reach,0
see you next time,0
thank thank you all all for for being here,0
switch off the lights in the kitchen,1
it’s great talking to you you you,0
i really love love this weather,0
translate translate this to spanish spanish,1
remind me to call mom,1
okay see see you around,0
see you you next time time,0
turn on on the lights lights,1
thank you all for being here here,0
can you take a picture,1
stop the the music um music,1
can you help help me with this this,1
thank you you you all for being here,0
that's what she she said,0
help me with the directions,1
i like was telling you about the plan,0
can you take a a picture,1
thanks everyone for for coming,0
do you you want to join us us later,0
it’s it’s great talking to you,0
what are you doing this weekend,0
call me when when you reach,0
like can you you explain that again,1
translate this to spanish,1
set an alarm for 7 7 7 am,1
i need your help help here,1
good um good morning everyone everyone,0
i am going to to the store now,0
she said you uh were like late,0
tell tell tell me a a joke,1
robot robot show me me the like way,1
robot stop,1
thanks everyone for coming coming,0
set an alarm alarm for 7 am,1
what can you you do,1
did you hear uh hear that,0
that's what she said,0
can you explain that again,1
she said said you were late,0
thanks everyone for coming,0
my my phone battery is dying,0
turn turn on the ac,1
could you lower lower the volume,1
that's what what she she said,0
that's that's what she said,0
switch switch off the lights in the kitchen,1
can you you explain that again,1
i was telling you about about the the plan plan,0
hey hey robot what what what is the time time,1
i need your your help uh here,1
can you take a picture,1
uh robot show me the the way,1
uh are you like you listening,1
she said you were like late,0
can can you you explain that again like again,1
turn on the ac,1
that's that's that's what she said,0
so what do do you all all think,0
are you listening listening,1
it’s been a long day,0
help like me with the directions directions,1
hey hey robot what is like the time time time,1
what can can you you do,1
so what do you you all think,0
it’s it’s great talking to you,0
let’s let’s get lunch together,0
turn turn turn on the ac,1
open open the window window for me me,1
could you lower lower the volume,1
so what do do you like all think,0
set an alarm alarm for for 7 7 am,1
turn on the lights,1
help me with with um with the directions,1
i really really love this weather,0
so what do you you all think,0
i really um love this weather,0
switch off off the the lights lights in the kitchen,1
it’s great talking to you you,0
let’s get lunch together,0
can you explain that again,1
set like set an an alarm for um 7 am,1
can you help me with this,1
set an alarm for for 7 7 am uh am,1
could you lower the the volume,1
she said you were late,0
we should should leave soon,0
hey assistant play some music,1
thank um you all for being being here here,0
okay okay see like you around,0
like my phone battery is dying,0
that's that's what what she said said,0
thanks like everyone for coming,0
good morning everyone,0
it’s great talking to to um you,0
can can you help me with this,1
i am am going to the like store now,0
stop stop uh the music,1
let’s get get lunch together,0
it’s it’s great talking to you,0
take a note please please,1
could uh could you lower lower the volume,1
it’s been a a long day,0
translate this um this to spanish,1
this this reminds me of something something something funny funny,0
did you hear that,0
can you take a picture,1
you know it was raining yesterday,0
thanks everyone for for coming coming,0
are you listening,1
what are are you doing this weekend,0
could you lower the volume,1
can can you you explain explain that again,1
robot stop stop,1
can can you help me with this,1
i i really love this weather weather,0
like that's what she said said,0
tell me uh a joke,1
can you explain that again again,1
we should leave soon soon,0
let’s get get lunch together,0
so what do you all think,0
can you like take a a picture picture,1
could you please repeat that,1
okay see see you around,0
we should leave leave soon,0
it’s been a long day,0
remind me me to to call like mom,1
robot show like me the the way,1
translate this to to spanish spanish,1
turn turn on the the lights,1
thank you all for being being here,0
stop stop stop the music,1
open open the uh window for me,1
translate this to spanish spanish,1
could you please repeat that,1
good morning everyone,0
robot stop,1
stop the music,1
switch off the lights in the kitchen,1
we should leave um soon,0
hey robot what is the time,1
help me with the um the directions,1
we should leave soon,0
can you help me with this,1
call me when you reach,0
set set an alarm like for 7 7 am,1
could you please repeat that,1
can you you take a picture,1
help help me with the the directions,1
what are are you you you doing like this weekend,0
i really love this this weather,0
turn on the lights,1
she she said you were late,0
turn on the ac ac,1
can you take a picture,1
stop stop the music,1
this this reminds reminds me of something funny,0
translate this to spanish,1
robot stop,1
so what do you all all all think,0
robot show me the the way,1
could you lower the volume,1
can you take a picture,1
okay see you around,0
see you uh next time,0
so what what do you all think think,0
could you lower the volume,1
i really love this weather,0
i i need need your help here here,1
i i need your your help here,1
we should leave soon,0
stop the music um music,1
remind me to call mom,1
she said you were late,0
uh could you lower the volume,1
i i really love this weather,0
hey um robot what is the time time,1
set an alarm for for 7 am,1
take a note please,1
uh open the window window for me,1
are you listening,1
what can you you do do,1
uh stop the music music,1
let’s get lunch lunch together,0
help me with the uh directions,1
i am going to to the store now,0
start uh the fan now,1
open open the window for me,1
i am going to the store now,0
it’s great talking talking to to you,0
turn turn on the ac,1
take a note please,1
you you know it was raining raining yesterday,0
this this reminds me um of something funny,0
remind me to to call mom,1
i’ll i’ll talk to to you tomorrow,0
translate this this to spanish,1
you know it was raining yesterday,0
it’s great talking to you,0
so what do you all think,0
good morning everyone everyone,0
she she said you were late,0
uh robot show me the way,1
okay see you around,0
are you listening,1
good morning everyone,0
did you hear hear that that,0
okay see you around,0
turn turn on the the lights lights,1
call me me when you reach,0
i’ll i’ll talk talk to you tomorrow,0
so what do you all think,0
tell me a joke joke,1
good morning everyone everyone,0
set set an alarm for 7 uh am,1
um i need your help here,1
so so what do you all think,0
tell me a joke,1
thanks everyone for coming,0
like robot show me the way,1
robot um show me the the way way,1
what what can you do,1
stop the the music,1
i was telling telling you about the plan,0
thank you you all for being here here,0
could you please repeat repeat that,1
what can you do,1
so so what do you all all think,0
could uh you lower the volume volume,1
good morning everyone everyone,0
help me with the the directions,1
switch off the lights in the kitchen,1
this reminds me of of something funny,0
turn on the lights,1
my phone battery is is dying,0
good good good morning everyone,0
turn on the lights,1
what are you you doing this weekend,0
that's what what she said,0
i’ll talk to you tomorrow tomorrow,0
turn turn on the lights,1
turn on the ac,1
did you hear that,0
thank you you all for being here here,0
turn on the lights,1
see you next time time,0
it’s great talking to you,0
i really really love love this weather weather,0
did you hear that that,0
i like am going to the store store now,0
hey uh robot what is is the time,1
can you you take a picture picture,1
call me when you reach,0
can you you explain that again,1
i am am um going to the store now,0
like it’s been a long day,0
i need your help here,1
we should leave soon,0
set set an an alarm for 7 7 am,1
like translate this to spanish,1
um i am am going to the store now,0
can can you you help help me uh with this,1
switch off the lights in the kitchen,1
take a note please,1
it’s great talking to to you,0
what can you do,1
i’ll talk talk to you tomorrow,0
good morning morning everyone,0
it’s been been a long day,0
i am going going to the store now,0
i was telling you about the plan,0
like take a note note please,1
start the fan now,1
that's what she said,0
could you lower the the volume,1
i was telling you about the the plan plan,0
so what do you you all think,0
set an alarm alarm for for 7 am am,1
are uh you listening,1
so what do uh you all think think,0
help me with the like the directions um directions,1
see you next time,0
call me me when you reach,0
turn on the ac,1
start the fan fan fan now,1
let’s get lunch together,0
what can can you you do,1
i was telling you you about the the plan,0
see you next time,0
set an uh alarm for 7 am,1
so what do you all think,0
what what are you doing this weekend weekend,0
robot show show me the way,1
set an an alarm alarm for 7 am am,1
call call me when you reach,0
that's what she said,0
i really love this weather weather,0
i i am going to the the store now,0
robot robot stop stop,1
can you like explain that that again,1
it’s great talking to you,0
it’s been a long day day,0
stop the music,1
i need your help here,1
call me when you you reach,0
could could you you please repeat that,1
turn on on the the the lights,1
take a a note um note please,1
this this reminds me me of something funny,0
turn on the ac,1
are you you listening,1
i am going to the store store now,0
